Kalamazoo,98,Concordia IL,71
Lesley,64,Emerson,55
Endicott,96,Salem MA,79
New Mexico St,84,E New Mexico,62
Farmingdale,80,Yeshiva,71
Washington MO,98,Fontbonne,68
Tufts,92,Framingham St,60
NYU,75,Hunter,64
Kean,80,John Jay,73
Suffolk,79,MA Boston,69
Mitchell,121,Salve Regina,118
SUNY New Paltz,83,W Connecticut,75
Ft Lewis,103,Adams St,96
Georgia SW,78,Albany GA,71
Gordon,88,J&W RI,80
Maryland,76,Catholic,59
Amherst,71,Springfield,66
Ithaca,71,Rochester NY,68
Merrimack,72,Bentley,60
Bethel TN,66,Delta St,61
Spring Arbor,76,Olivet MI,50
Dallas Bap,89,Dallas Chr,67
Lakeland,107,Silver Lake,71
Illinois Col,95,Lincoln Chr,85
Voorhees,72,S Wesleyan,69
Warner Pacific,89,Concordia OR,88
Davenport,110,Great Lakes Chr,80
Wayne St MI,74,MI Dearborn,67
Winona St,88,Waldorf,60
Alcorn St,77,Fisk,69
Morehead St,85,Kentucky Chr,57
Lee TN,71,Cumberland TN,46
Univ of Southwest,90,W New Mexico,75
Duquesne,73,MS Valley St,49
UNC Greensboro,71,UNC Wilmington,58
North Florida,87,Florida Intl,85
Villanova,87,Temple,67
MA Lowell,87,Boston Univ,82
Belmont,82,WI Milwaukee,63
Bradley,86,Ark Little Rock,46
Illinois,92,Longwood,45
LSU,80,Houston,77
Mississippi,82,Sam Houston St,69
SMU,79,New Orleans,66
S Illinois,69,Jackson St,51
Texas A&M,113,Savannah St,66
Texas Tech,82,Kennesaw,53
Wisconsin,81,WKU,80
Southern Miss,69,Alabama A&M,54
NE Omaha,77,Arkansas St,74
Boise St,85,Grand Canyon,80
N Colorado,83,Denver,63
Fresno St,78,Ark Pine Bluff,52
Oregon,95,Portland St,84
KY Wesleyan,93,Bluefield WV,74
Queens NC,92,Carson-Newman,81
Hillsdale,81,Cedarville,61
New Haven,81,CW Post,60
Findlay,90,OH Dominican,62
FL Southern,111,Miles,74
Francis Marion,91,Mt Olive,75
Pace,70,Goldey Beacom,65
West Liberty,91,King TN,87
Lenoir Rhyne,74,Mars Hill,55
Lincoln Mem,88,Wingate,65
Chicago,81,Albion,76
Arkansas Tech,93,Hendrix,68
Bethany Luth,90,Luther MN,55
Haverford,72,Bryn Athyn,58
Pine Manor,75,Castleton,63
Spalding,68,Centre,66
S Vermont,78,Fisher,64
Grove City,74,Mt Aloysius,50
Piedmont,82,Huntingdon,77
Wesley DE,83,Lancaster Bib,78
WI Stevens Pt,73,Lawrence,56
St Scholastica,99,N Central MN,63
Wm Paterson,81,St Joseph's LI,78
Claflin,70,Limestone,67
Carleton MN,66,Augsburg,64
WI LaCrosse,80,Carroll WI,60
Anderson SC,81,Newberry,79
Northland,79,WI Superior,73
Seattle,88,St Martin's,72
Colorado Col,88,Caltech,74
Cornell IA,69,IL Tech,64
McKendree,99,Salem WV,79
Ferrum,100,Averett,96
Nova SE,92,Benedict,90
Pfeiffer,113,Greensboro,85
St Thomas MN,64,Gust Adolphus,51
St John's MN,77,Hamline,74
Crown MN,79,Northwestern MN,75
Auburn M'gomery,84,Spring Hill,77
Augustana IL,109,Rockford,51
WI Whitewater,83,Beloit,58
St Olaf,85,St Mary's MN,49
York PA,83,Swarthmore,79
Arizona Chr,81,W New Mexico,74
Point,87,Berry,80
Coker,100,Tusculum,97
WI Eau Claire,64,Viterbo,44
Campbell,87,Citadel,77
Furman,103,Montreat,47
Presbyterian,104,Toccoa Falls,35
South Florida,83,Bethune-Cookman,63
NC Central,77,McNeese St,71
Baylor,99,TX Southern,68
Northwestern,84,Valparaiso,50
Rice,91,St Edward's,86
Tulsa,77,Prairie View,73
Lipscomb,100,Florida Col,68
South Dakota,90,Northern Arizona,77
USC,82,Santa Clara,59
SE Louisiana,106,Southern N.O.,77
Lake Erie,77,Ald-Broaddus,61
Barton,89,NC Pembroke,85
Indianapolis,91,Bluefield WV,74
Cal St-LA,79,CS San Bern.,71
Fayetteville St,72,Chowan,71
C Missouri,67,MO Western,51
CS Poly Pomona,77,CS Dom. Hills,71
C Washington,80,MT St-Billings,75
S Connecticut,69,Dominican NY,64
Shaw NC,105,Eliz. City St,85
Lincoln PA,96,JC Smith,89
Young Harris,81,Lander,64
North Alabama,96,Shorter,85
Walsh,118,Ohio Valley,77
Virginia Union,71,W Salem St,68
Millsaps,81,Austin Col,55
Baldwin-Wallace,92,Heidelberg,86
Howard Payne,96,Belhaven MS,84
Concordia WI,72,Milwaukee Eng,68
MA Boston,78,E Nazarene,72
Plymouth St,63,Green Mtn,60
Sul Ross,71,Louisiana Col,58
Yeshiva,70,Merchant Marine,65
M Hardin-Baylor,74,Univ Ozarks,51
Wentworth Tech,76,Wheelock,64
Georgia SW,70,Fort Valley St,61
Southern Univ,68,Florida A&M,50
VMI,90,S Wesleyan,52
T Jefferson,89,NYIT,73
St Augustine's,73,Virginia St,66
Howard,76,Washington Advt,65
McKendree,111,R Morris Spfd,74
Emmanuel GA,88,Columbia Intl,55
Lewis,77,St Francis IL,41
Utah Valley,106,Bethesda,44
Norfolk St,112,Mid-Atlantic Chr,34
Central IA,110,Faith Bap,37
Union TN,93,Concordia AL,81
San Francisco,74,UC Davis,61
E Kentucky,70,Charleston So,65
NC A&T,64,Tennessee St,54
Creighton,87,MD E Shore,36
IL Chicago,76,Dartmouth,60
Sam Houston St,57,Ark Little Rock,55
TAM C. Christi,71,St Mary's TX,55
Colorado,112,S Dakota St,103
Idaho,73,Simon Fraser,54
Stanford,75,Denver,62
Arkansas-FS,85,Ouachita,70
Black Hills St,75,Regis CO,74
Roberts Wslyn,85,Bridgeport,82
S Dakota Tech,66,Chadron St,52
CSU-Pueblo,88,Mesa St,72
E New Mexico,86,Oklahoma Chr,77
Northern St SD,95,Moorhead St,74
NM Highlands,86,Western St CO,65
Palm Beach Atl,78,Young Harris,74
TX A&M Commerce,74,Rogers St,60
S Indiana,95,Urbana,69
Emory & Henry,104,Berry,86
Eastern Univ,97,Rowan,92
Ramapo,87,Farmingdale,49
Knox,69,La Verne,65
McMurry,59,TX Lutheran,56
Mt St Mary's,89,Washington MD,67
Oswego St,100,St Lawrence,63
York NY,81,Penn Col Tech,72
Samford,98,Thomas GA,51
SW Univ TX,89,Springfield,76
E Texas Bap,99,Trinity TX,92
Westminster UT,90,Ft Lewis,75
WI Eau Claire,63,Carleton MN,56
Hardin-Simmons,85,Schreiner,80
Mt St Vincent,77,Mt St Mary NY,62
N Central IL,73,Alma,52
Daemen,86,Mercy,82
Notre Dame CA,61,Pacific Union,59
Maryville MO,86,Harris-Stowe,83
Morningside,70,Wayne St NE,66
Emmanuel GA,81,Bob Jones,70
LeMoyne-Owen,86,Tougaloo,80
Waldorf,76,Luther IA,75
Adrian,85,Great Lakes Chr,61
East Central OK,118,SW Adventist,79
Houston Bap,100,Barclay,65
Wilson,98,Christendom,43
Akron,81,MS Valley St,63
Purdue,82,Butler,67
Buffalo,86,Robert Morris,70
Citadel,110,Point,66
Dayton,88,Georgia St,83
Michigan,90,Detroit,58
Clemson,71,Florida,69
James Madison,76,Florida Intl,67
Oklahoma St,71,Florida St,70
Arkansas St,64,FL Atlantic,63
Miami FL,59,G Washington,50
Syracuse,86,Georgetown,79
Kentucky,93,Virginia Tech,86
Louisville,81,Memphis,72
Marshall,99,Ohio,96
Massachusetts,72,Georgia,62
New Hampshire,111,Lyndon St,31
UNC Greensboro,81,NC State,76
Indiana,80,Notre Dame,77
Michigan St,86,Oakland,73
Ohio St,80,Appalachian St,67
Pittsburgh,72,McNeese St,51
Rhode Island,68,Col Charleston,62
Rider,90,Wagner,84
Rutgers,71,Seton Hall,65
S Carolina St,83,Jacksonville,74
St Bonaventure,81,Vermont,79
Temple,63,Drexel,60
Wright St,77,Toledo,69
VA Commonwealth,85,Bucknell,79
Virginia,80,Davidson,60
Xavier,68,ETSU,66
IPFW,88,Stetson,84
Niagara,85,Norfolk St,82
Albany NY,68,Canisius,65
NJIT,71,F Dickinson,68
Cornell,69,Longwood,62
Kennesaw,81,Bethune-Cookman,74
Oral Roberts,83,FL Gulf Coast,64
Winthrop,88,Alabama St,80
Arkansas,88,Troy,63
Auburn,76,MTSU,70
Belmont,79,Pepperdine,62
Bradley,84,Chicago St,58
Northwestern,62,DePaul,60
Evansville,78,Austin Peay,74
Grambling,68,SE Louisiana,67
New Mexico St,74,Illinois,69
Iowa,90,Drake,64
Iowa St,76,Northern Iowa,65
Jacksonville St,77,SC Upstate,61
Kansas St,89,SE Missouri St,71
SF Austin,83,LSU,82
Illinois St,101,Mississippi,97
Mississippi St,92,TN Martin,61
Missouri,85,North Florida,51
Murray St,100,Marist,63
Kansas,73,Nebraska,72
LSU Shreveport,85,Northwestern LA,84
Southern Miss,75,Wm Carey,58
South Alabama,63,E Illinois,52
ULL,87,New Orleans,65
Texas,75,Louisiana Tech,60
Texas Tech,73,Rice,53
Tulsa,80,Manhattan,66
UT Arlington,86,UTRGV,65
WKU,81,Indiana St,65
Oklahoma,91,Wichita St,83
WI Milwaukee,73,Loyola-Chicago,56
Incarnate Word,77,Missouri KC,73
BYU,77,Utah,65
Arizona,89,New Mexico,73
Southern Utah,86,C Michigan,80
Utah St,96,Life Pacific,62
Weber St,96,Ark Pine Bluff,74
Wyoming,72,TX Southern,66
Princeton,80,Cal Poly,60
California,95,CS Fullerton,89
Oregon,68,Fresno St,61
Gonzaga,89,North Dakota,83
E Michigan,85,Long Beach St,80
Oregon St,63,St Louis,60
UNLV,81,Pacific,76
North Texas,86,San Diego,83
Seattle,89,Portland,76
St Mary's CA,73,UC Irvine,66
Cincinnati,77,UCLA,63
Washington St,72,IUPUI,59
Portland St,116,Linfield,71
Goldey Beacom,113,Adelphi,111
Wilmington DE,69,American Intl,61
Arkansas-FS,63,TX A&M Commerce,62
Ashland,58,Tiffin,54
Assumption,65,Nyack,63
Azusa Pacific,84,Holy Names,67
King TN,91,Belmont Abbey,88
Black Hills St,76,Chadron St,63
JC Smith,82,Bowie St,65
Cal Baptist,93,Dixie St,82
Caldwell,74,S Connecticut,70
Fairmont St,102,California PA,93
Lubbock Chr,81,Cameron,78
Carson-Newman,90,Lenoir Rhyne,83
Findlay,79,Cedarville,78
Clark Atlanta,71,Central St OH,68
Chaminade,101,Hawaii Hilo,72
Chr Brothers,86,Trevecca Naz,79
Clayton St,67,SC Aiken,64
C Missouri,78,SW Baptist,76
Coker,98,Mars Hill,85
Colorado Chr,97,Col Springs,87
Metro St,67,Colorado Mines,60
MN Mankato,93,Concordia SP,68
CS Chico,77,CSU East Bay,65
CSU-Pueblo,92,Western St CO,79
CW Post,73,NYIT,63
Dallas Bap,67,Texas A&M Intl,59
Lake Erie,79,Davis & Elkins,72
St Augustine's,71,Eliz. City St,48
Emporia St,77,Lincoln MO,75
Virginia St,82,Fayetteville St,61
Lake Superior,79,Ferris St,74
North Georgia,74,Flagler,64
Fort Valley St,60,Tuskegee,53
IL Springfield,93,Glenville St,69
W Washington,80,Harding,76
Hillsdale,72,OH Dominican,67
Pace,77,Holy Family,76
Sonoma St,75,Humboldt St,69
Morehouse,103,Kentucky St,88
Mt Olive,83,Limestone,69
Washburn,76,Lindenwood,74
Virginia Union,88,Livingstone,81
Mercyhurst,86,Notre Dame OH,77
NM Highlands,99,Mesa St,96
West Georgia,93,Mississippi Col,82
St Cloud,80,MN Duluth,68
Valdosta St,139,Montevallo,135
MO Southern,97,Quincy,86
Saginaw Val,64,Northwood MI,53
Rogers St,62,Ouachita,50
Queens NC,79,Palm Beach Atl,71
Regis CO,84,S Dakota Tech,82
SW Minnesota,86,Sioux Falls,57
St Edward's,85,TX A&M K'ville,83
Wingate,73,Tusculum,72
Winona St,69,Upper Iowa,62
West Florida,75,West Alabama,72
UAB,90,Alabama A&M,58
Allegheny,70,DePauw,57
Alma,87,Wheaton IL,82
Transylvania,79,Anderson IN,68
Arcadia,72,Salisbury,64
Baldwin-Wallace,83,Capital,69
Sul Ross,93,Belhaven MS,83
LaGrange,97,Berea,90
Iowa Wesleyan,88,Blackburn,85
Covenant,83,Brevard,69
Bridgewater VA,68,J&W RI,55
Bryn Athyn,73,Rutgers-Camden,69
Buffalo St,95,Hampden-Sydney,86
Caltech,75,Knox,45
Calvin,79,Carthage,75
Catholic,91,Gallaudet,64
Coast Guard,105,Mitchell,87
WI Platteville,80,Coe,72
Edgewood,85,Concordia IL,77
Concordia WI,91,Rockford,88
Cortland St,90,Old Westbury,66
Rutgers-Newark,80,Drew,71
Mt St Joseph,94,Earlham,57
Eastern Univ,83,Haverford,75
Elmira,111,St Lawrence,100
Gordon,89,Emerson,62
Emory,84,Guilford,58
Eureka,81,Webster Univ,70
Greenville,147,Fontbonne,138
Hilbert,74,Franciscan OH,65
Roanoke,69,Goucher,51
TX Lutheran,79,Hardin-Simmons,76
Hartwick,89,SUNY-Cobleskill,76
Mt Union,75,Heidelberg,63
Hiram,75,Wabash,68
Wesley DE,105,Hood,94
Howard Payne,72,Louisiana Col,65
Maryville TN,80,Huntingdon,75
John Carroll,101,Ohio Northern,95
Johnson St,82,Plymouth St,76
Ohio Wesleyan,82,Kenyon,60
North Park,64,Lake Forest,59
Lancaster Bib,87,Susquehanna,74
Medaille,92,La Roche,78
WI Superior,73,Luther MN,70
Lycoming,75,York NY,67
MacMurray,64,Spalding,60
Rose-Hulman,77,Manchester,72
Marywood,76,Penn Col Tech,56
MN Morris,72,St Scholastica,66
Montclair St,62,Utica,52
Pitt-Bradford,82,Mt Aloysius,73
Muskingum,76,Otterbein,71
WI River Falls,69,Northwestern MN,65
Olivet MI,117,St Mary's MD,111
Randolph Col,60,S Virginia,59
Trinity TX,81,Springfield,66
WI Green Bay,86,WI Parkside,50
AL Huntsville,91,Lee TN,78
Anderson SC,76,Catawba,67
Dallas Univ,69,Colorado Col,65
Hanover,74,Defiance,51
E Texas Bap,78,SW Univ TX,66
Shepherd,86,Chestnut Hill,76
Lakeland,78,Marian WI,76
Lincoln Mem,98,Newberry,94
UT Tyler,95,M Hardin-Baylor,93
Centenary,71,Millsaps,68
Augustana IL,82,Central IA,73
Bethany Luth,84,Northland,72
Aurora,73,Dominican IL,70
Thomas Aquinas,99,Molloy,87
Schreiner,86,McMurry,69
Westminster MO,73,Principia,53
Marietta,100,Wilmington OH,71
Bethel MN,90,Concordia Mhd,78
Peace,83,Ferrum,80
Delta St,71,Auburn M'gomery,64
Indianapolis,82,Salem WV,78
Methodist,85,Piedmont,79
Franklin Pierce,85,Bloomfield,80
CS Bakersfield,55,Ga Southern,53
Shenandoah,97,PSU-Altoona,85
Grand Valley St,95,Purdue Northwest,69
NC Wesleyan,91,Greensboro,75
Bluffton,86,Franklin IN,83
MN Crookston,65,Bemidji St,50
NJ City,81,Albertus Magnus,80
Benedictine IL,102,WI Lutheran,98
N Central MN,93,Crown MN,87
Claflin,79,Spring Hill,52
Morrisville St,72,SUNY Canton,60
Point Loma,88,Dominican CA,45
Westminster UT,93,Adams St,77
Widener,76,Immaculata,66
Kean,90,St Elizabeth,74
Lane,59,Paine,48
W Salem St,64,Lincoln PA,56
WI Stevens Pt,70,St Thomas MN,66
College of NJ,101,Scranton,72
CS Stanislaus,94,Cal Maritime,69
Rochester MI,77,Finlandia,64
Fresno Pacific,85,Biola,71
Wayne St MI,65,Davenport,62
Truman St,89,Ohio Valley,84
Henderson St,112,Ecclesia,67
Portland Bible,69,Pac Lutheran,64
Centre,97,Boyce,56
Rockhurst,104,Bethel KS,80
Malone,108,Point Park,54
NW Oklahoma St,90,Randall,73
OK Baptist,100,Kansas Chr,65
Pomona Pitzer,85,La Sierra,75
East Central OK,128,Dallas Chr,82
Fort Hays St,83,KS Wesleyan,49
St Francis NY,88,NY Maritime,67
Coastal Car,83,Montreat,70
UT San Antonio,95,Bethany KS,67
Liberty,96,Kentucky Chr,40
Nicholls St,92,Culver-Stockton,51
Oakland City,76,OH St-Mansfield,57
Pittsburg St,120,Bap Bible MO,31
Wm Jewell,98,Avila,74
Benedict,84,Carver Bib,57
Army,79,Air Force,54
Boston College,84,Central Conn,65
Elon,77,Boston Univ,69
Delaware,68,Delaware St,59
Duquesne,74,NC A&T,58
Old Dominion,82,Fairfield,77
Penn St,72,George Mason,54
Georgia Tech,79,Florida A&M,54
La Salle,95,Mercer,85
St Peter's,71,Long Island,56
UMBC,76,N Kentucky,75
Miami OH,109,Rio Grande,70
Morehead St,98,Cent Arkansas,94
W Carolina,76,UNC Asheville,72
Furman,90,UNC Wilmington,84
Providence,62,Stony Brook,60
St John's,69,Iona,59
St Joseph's PA,72,Maine,59
North Carolina,78,Tennessee,73
William & Mary,126,Milligan,69
Gardner Webb,80,Hampton,79
Wofford,70,High Point,57
Binghamton,51,Sacred Heart,48
Siena,87,Bryant,68
Baylor,118,Savannah St,86
Houston,92,Prairie View,72
S Illinois,71,Lamar,61
Tennessee Tech,82,Chattanooga,76
Lipscomb,67,Abilene Chr,65
Arizona St,76,Vanderbilt,64
Colorado St,66,Texas St,58
Montana,77,UC Riverside,61
E Washington,86,CS Northridge,58
Nevada,77,Radford,62
South Dakota,76,San Jose St,62
Stanford,71,San Francisco,59
USC,98,UC Santa Barbara,87
Washington,80,Loy Marymount,77
Hawaii,70,Utah Valley,69
W Oregon,82,AK Anchorage,50
Bloomfield,90,American Intl,76
Augusta,78,Young Harris,69
Bridgeport,84,Daemen,72
UC San Diego,81,Cal St-LA,73
Metro St,76,Colorado Chr,56
Colorado Mines,79,Col Springs,77
Columbus St,70,NC Pembroke,67
CS San Marcos,93,CS Dom. Hills,77
S Francisco St,84,CS Monterey Bay,82
Francis Marion,87,Georgia SW,67
Franklin Pierce,77,Wilmington DE,76
Hawaii Pacific,79,Harding,72
MT St-Billings,81,Hawaii Hilo,63
N Michigan,77,Michigan Tech,65
Quincy,95,Ohio Valley,55
St Michael's,81,Post,68
W Washington,86,Tampa,77
Allegheny,75,Wabash,71
Huntingdon,71,Berea,67
Bridgewater VA,92,Buffalo St,71
Catholic,72,Gettysburg,71
Concordia TX,97,Univ Ozarks,92
NE Omaha,99,Cornell IA,58
Hiram,66,DePauw,60
NE Wesleyan,99,Gallaudet,77
R Stockton,74,George Fox,62
Hampden-Sydney,85,J&W RI,82
Hobart & Smith,81,SUNYIT,80
Husson,83,St Mary's MD,69
Washington MO,95,IL Wesleyan,69
Maryville TN,86,LaGrange,56
Lycoming,82,Marywood,69
Mary Washington,68,Randolph Macon,65
Westminster MO,88,Millikin,74
Whitman,73,Occidental,69
Olivet MI,78,Simpson IA,75
PSU-Behrend,79,Pitt-Greensburg,54
Wooster,65,St Joseph's ME,57
Thomas Aquinas,82,Holy Family,73
AK Fairbanks,81,Concordia OR,66
Loras,94,Carroll WI,85
Wilson,71,McDaniel Col,66
UT Tyler,89,Colorado Col,80
Elizabethtown,62,PSU-Harrisburg,61
Methodist,90,Brevard,82
Mercy,91,Roberts Wslyn,89
MO Southern,85,Truman St,74
SUNY-Delhi,78,Morrisville St,74
Hood,81,Goucher,61
Roanoke,79,Wesley DE,76
Brockport St,108,Whittier,92
Evansville,79,Midway,52
Humboldt St,99,Cal Miramar,63
Oakland City,78,OH St-Mansfield,57
McKendree,84,PR Rio Piedras,65
Drury,84,Embry-Riddle FL,79
Shaw NC,75,Washington Advt,69
Mt St Mary's,59,American Univ,56
Wake Forest,84,Coastal Car,80
Drexel,72,Quinnipiac,71
Charlotte,69,East Carolina,50
E Kentucky,83,Norfolk St,66
Florida St,69,Charleston So,58
IPFW,92,Indiana,72
Northeastern,81,Kent,69
Michigan St,107,Houston Bap,62
South Florida,70,Northern Arizona,56
St Francis PA,113,Bethany WV,77
Idaho,82,W Michigan,52
Ark Little Rock,94,Univ Ozarks,49
Creighton,90,UT Arlington,81
Jacksonville St,62,Howard,60
Kansas,109,NE Omaha,64
Marquette,79,N Illinois,70
ULM,97,Millsaps,44
New Orleans,107,Panhandle St,59
Samford,99,Asbury,70
SMU,86,Boise St,63
TCU,91,TX Southern,72
Texas,47,Tennessee St,46
Tulane,76,Nicholls St,69
Arizona,83,N Dakota St,53
Idaho St,86,Youngstown St,62
Montana St,79,Denver,65
Gonzaga,101,IUPUI,71
Valparaiso,76,Santa Clara,68
Point Loma,64,Academy of Art,60
Ashland,76,WV Wesleyan,40
Mississippi Col,95,Auburn M'gomery,84
Azusa Pacific,90,Notre Dame CA,57
Bellarmine,79,Le Moyne,59
W Salem St,69,Bowie St,67
Morehouse,88,Central St OH,66
Chaminade,100,MT St-Billings,88
St Augustine's,71,Chowan,58
Chr Brothers,86,Union TN,79
Clark Atlanta,94,Kentucky St,67
Queens NC,82,Coker,75
Dixie St,87,Concordia CA,82
Seattle Pacific,90,CS Stanislaus,79
Delta St,76,West Georgia,56
Embry-Riddle FL,87,Fort Valley St,80
Lindenwood,69,Emporia St,68
Ferris St,94,Lewis,68
Fort Hays St,90,Newman,63
Holy Names,76,Fresno Pacific,63
Tampa,92,Hawaii Hilo,80
Washburn,77,Lincoln MO,63
Livingstone,87,Lincoln PA,70
Midwest TX St,81,Rollins,79
West Florida,85,Montevallo,78
Oklahoma Chr,73,MO St Louis,66
St Michael's,84,NYIT,71
OH Dominican,108,WV State,96
W Texas A&M,65,S Indiana,62
Valdosta St,80,West Alabama,73
Adrian,76,Defiance,66
Covenant,100,Austin Col,85
Buena Vista,74,Elmhurst,66
Capital,80,Mt St Joseph,73
Carthage,85,Wash & Lee,67
Centre,93,Earlham,80
Chris Newport,71,VA Wesleyan,68
Cortland St,94,S Vermont,85
Fresno St,93,CS Monterey Bay,56
Lebanon Val,86,Dickinson,55
Franciscan OH,82,Wash & Jeff,80
Grand Canyon,71,MS Valley St,38
Gwynedd-Mercy,87,Rosemont,83
UT Dallas,96,Hardin-Simmons,49
Monmouth IL,95,Illinois Col,77
Juniata,95,Pitt-Bradford,62
Whitman,96,La Verne,67
NE Wesleyan,87,Marymount VA,46
Messiah,80,Pacific OR,62
Widener,78,Moravian,73
Stevenson,94,Mt Aloysius,69
Randolph Col,72,Peace,71
Rhodes,106,Piedmont,91
UC Santa Cruz,66,Principia,49
Wm Paterson,83,York NY,75
Edinboro,93,Charleston WV,73
E Texas Bap,91,Hendrix,78
Simpson IA,88,Husson,82
IL Tech,74,Fontbonne,71
Chapman,76,Mt St Mary NY,54
Wilmington OH,94,Trine,76
Dubuque,80,Lawrence,75
Benedictine IL,73,Kalamazoo,64
Lee TN,81,North Alabama,79
Benedict,83,Spring Hill,74
Maryville MO,90,Purdue Northwest,76
Lafayette,82,Susquehanna,70
Paine,68,LeMoyne-Owen,63
FL Southern,94,Emmanuel GA,85
Eckerd,84,Dominican NY,57
Ft Lewis,104,N New Mexico,59
Rockhurst,95,Avila,72
Lynn,93,Shawnee St,75
Grand Valley St,101,Lawrence Tech,62
Wm Jewell,106,Ottawa KS,91
Cal Baptist,80,Biola,63
Clarion,84,PSU-DuBois,53
SW Baptist,66,Central Bap,45
IL Springfield,87,Lincoln Chr,51
Seton Hill,115,Carlow,87
Simon Fraser,77,Douglas,73
Lock Haven,107,PSU Mont Alto,73
Harris-Stowe,96,Missouri S&T,87
Hope Intl,84,Redlands,43
Rose-Hulman,96,Boyce,70
WI Green Bay,108,Rockford,64
SC Upstate,83,Coastal GA,75
Alcorn St,83,Blue Mtn,56
Florida Tech,107,Miles,87
McKendree,59,PR Bayamon,54
Whittier,84,St Joseph's ME,79
Wooster,81,Brockport St,67
Lake Superior,111,Algoma,66
S Dakota Tech,81,Nebraska Chr,53
Ball St,79,North Florida,65
Butler,85,Morehead St,69
Canisius,67,Elon,51
Col Charleston,80,S Carolina St,64
Cincinnati,77,Ark Pine Bluff,49
Clemson,64,South Carolina,48
ETSU,81,Detroit,73
Duquesne,65,Lamar,64
Florida Intl,91,FL Gulf Coast,88
Georgia,80,Georgia Tech,59
Iona,82,Holy Cross,68
UNC Asheville,67,UNC Greensboro,60
Niagara,79,Cleveland St,77
NC State,81,Robert Morris,69
Notre Dame,97,Dartmouth,87
Ohio St,94,Citadel,65
Penn St,80,Binghamton,65
Pittsburgh,74,Delaware St,68
Bucknell,86,Richmond,78
UCF,74,Stetson,55
Syracuse,81,Buffalo,74
VA Commonwealth,69,Winthrop,55
Virginia,78,Savannah St,47
Virginia Tech,63,Presbyterian,55
High Point,72,W Carolina,61
Xavier,81,Marshall,77
Ga Southern,78,Kennesaw,69
Arkansas,104,Oral Roberts,69
Austin Peay,75,Troy,73
E Illinois,78,W Illinois,77
Illinois St,71,IL Chicago,70
Iowa,92,Southern Utah,64
LSU,80,Sam Houston St,58
McNeese St,84,Texas Col,68
Alabama,80,Mercer,79
Mississippi,85,TAM C. Christi,63
Missouri,82,SF Austin,81
C Michigan,92,Missouri KC,86
Auburn,81,Murray St,77
Northwestern,85,Lewis,48
Oklahoma St,71,Tulsa,59
SMU,84,Cal Poly,64
S Illinois,102,NC A&T,64
St Louis,74,Campbell,66
ULL,82,SE Louisiana,74
Missouri St,66,Wright St,50
Texas St,85,Ecclesia,43
Texas A&M,64,N Kentucky,58
Texas Tech,90,FL Atlantic,54
Belmont,75,WKU,72
Wichita St,89,Arkansas St,80
SIUE,88,Chicago St,76
S Dakota St,87,Drake,74
Arizona St,95,Longwood,61
